route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
BLUE,58_R,6293273_20016,"LARGO",0,,RBLU_54,6293273,412
BLUE,58_R,6293257_20016,"LARGO",0,,RBLU_54,6293257,413
BLUE,58_R,6293259_20016,"LARGO",0,,RBLU_54,6293259,401
BLUE,58_R,6293274_20016,"LARGO",0,,RBLU_54,6293274,402
BLUE,58_R,6293277_20016,"LARGO",0,,RBLU_54,6293277,403
BLUE,58_R,6293278_20016,"LARGO",0,,RBLU_54,6293278,404
BLUE,58_R,6293275_20016,"LARGO",0,,RBLU_54,6293275,405
BLUE,58_R,6293279_20016,"LARGO",0,,RBLU_54,6293279,406
BLUE,58_R,6293280_20016,"LARGO",0,,RBLU_54,6293280,407
BLUE,58_R,6293276_20016,"LARGO",0,,RBLU_54,6293276,408
BLUE,58_R,6293281_20016,"LARGO",0,,RBLU_54,6293281,409
BLUE,58_R,6293282_20016,"LARGO",0,,RBLU_54,6293282,410
BLUE,58_R,6293283_20016,"LARGO",0,,RBLU_54,6293283,411
BLUE,58_R,6293288_20016,"LARGO",0,,RBLU_54,6293288,412
BLUE,58_R,6293285_20016,"LARGO",0,,RBLU_54,6293285,413
BLUE,58_R,6293284_20016,"LARGO",0,,RBLU_54,6293284,401
BLUE,58_R,6293286_20016,"LARGO",0,,RBLU_54,6293286,402
BLUE,58_R,6293287_20016,"LARGO",0,,RBLU_54,6293287,403
BLUE,58_R,6293290_20016,"LARGO",0,,RBLU_54,6293290,404
BLUE,58_R,6293292_20016,"LARGO",0,,RBLU_54,6293292,405
BLUE,58_R,6293289_20016,"LARGO",0,,RBLU_54,6293289,406
BLUE,58_R,6293293_20016,"LARGO",0,,RBLU_54,6293293,407
BLUE,58_R,6293294_20016,"LARGO",0,,RBLU_54,6293294,408
BLUE,58_R,6293291_20016,"LARGO",0,,RBLU_54,6293291,409
BLUE,58_R,6293465_20016,"LARGO",0,,RBLU_54,6293465,410
BLUE,58_R,6293469_20016,"LARGO",0,,RBLU_54,6293469,411
BLUE,58_R,6293470_20016,"LARGO",0,,RBLU_54,6293470,412
BLUE,58_R,6293471_20016,"LARGO",0,,RBLU_54,6293471,413
BLUE,58_R,6293472_20016,"LARGO",0,,RBLU_54,6293472,401
BLUE,58_R,6293466_20016,"LARGO",0,,RBLU_54,6293466,402
BLUE,58_R,6293850_20016,"LARGO",0,,RBLU_54,6293850,1421
BLUE,58_R,6294390_20016,"LARGO",0,,RBLU_54,6294390,403
BLUE,58_R,6293467_20016,"LARGO",0,,RBLU_54,6293467,404
BLUE,58_R,6293473_20016,"LARGO",0,,RBLU_54,6293473,405
BLUE,58_R,6293468_20016,"LARGO",0,,RBLU_54,6293468,406
BLUE,58_R,6293474_20016,"LARGO",0,,RBLU_54,6293474,407
BLUE,58_R,6293851_20016,"LARGO",0,,RBLU_54,6293851,1422
BLUE,58_R,6294391_20016,"LARGO",0,,RBLU_54,6294391,408
BLUE,58_R,6293475_20016,"LARGO",0,,RBLU_54,6293475,409
BLUE,58_R,6293484_20016,"LARGO",0,,RBLU_54,6293484,410
BLUE,58_R,6293476_20016,"LARGO",0,,RBLU_54,6293476,411
BLUE,58_R,6293477_20016,"LARGO",0,,RBLU_54,6293477,412
BLUE,58_R,6293852_20016,"LARGO",0,,RBLU_54,6293852,413
BLUE,58_R,6293478_20016,"LARGO",0,,RBLU_54,6293478,1423
BLUE,58_R,6293479_20016,"LARGO",0,,RBLU_54,6293479,402
BLUE,58_R,6293480_20016,"LARGO",0,,RBLU_54,6293480,1421
BLUE,58_R,6293481_20016,"LARGO",0,,RBLU_54,6293481,403
BLUE,64_R,6294408_20030,"LARGO",0,,RBLU_55,6294408,406
BLUE,58_R,6314060_20016,"LARGO",0,,RBLU_56,6314060,404
BLUE,58_R,6314066_20016,"LARGO",0,,RBLU_56,6314066,405
BLUE,58_R,6314061_20016,"LARGO",0,,RBLU_56,6314061,407
BLUE,58_R,6314062_20016,"LARGO",0,,RBLU_56,6314062,1422
BLUE,58_R,6314055_20016,"LARGO",0,,RBLU_56,6314055,408
BLUE,58_R,6314054_20016,"LARGO",0,,RBLU_56,6314054,409
BLUE,58_R,6314048_20016,"LARGO",0,,RBLU_56,6314048,411
BLUE,58_R,6314053_20016,"LARGO",0,,RBLU_56,6314053,412
BLUE,58_R,6314046_20016,"LARGO",0,,RBLU_56,6314046,413
BLUE,58_R,6314049_20016,"LARGO",0,,RBLU_56,6314049,1423
BLUE,58_R,6314047_20016,"LARGO",0,,RBLU_56,6314047,402
BLUE,58_R,6314051_20016,"LARGO",0,,RBLU_56,6314051,1421
BLUE,58_R,6314050_20016,"LARGO",0,,RBLU_56,6314050,403
BLUE,58_R,6314052_20016,"LARGO",0,,RBLU_56,6314052,404
BLUE,58_R,6314063_20016,"LARGO",0,,RBLU_56,6314063,405
BLUE,58_R,6293848_20016,"LARGO",0,,RBLU_56,6293848,407
BLUE,58_R,6293712_20016,"LARGO",0,,RBLU_56,6293712,1422
BLUE,58_R,6293713_20016,"LARGO",0,,RBLU_56,6293713,409
BLUE,58_R,6293767_20016,"LARGO",0,,RBLU_56,6293767,411
BLUE,58_R,6293847_20016,"LARGO",0,,RBLU_56,6293847,412
BLUE,58_R,6293770_20016,"LARGO",0,,RBLU_56,6293770,1423
BLUE,58_R,6293765_20016,"LARGO",0,,RBLU_56,6293765,402
BLUE,58_R,6293710_20016,"LARGO",0,,RBLU_56,6293710,1421
BLUE,58_R,6294408_20016,"LARGO",0,,RBLU_57,6294408,406
GREEN,61_R,6297002_20030,"GREENBELT",0,,RGRN_58,6297002,509
GREEN,61_R,6297052_20030,"GREENBELT",0,,RGRN_58,6297052,510
GREEN,61_R,6296941_20030,"GREENBELT",0,,RGRN_58,6296941,511
GREEN,61_R,6296995_20030,"GREENBELT",0,,RGRN_58,6296995,512
GREEN,61_R,6296992_20030,"GREENBELT",0,,RGRN_58,6296992,513
GREEN,61_R,6296990_20030,"GREENBELT",0,,RGRN_58,6296990,514
GREEN,61_R,6296991_20030,"GREENBELT",0,,RGRN_58,6296991,515
GREEN,61_R,6297050_20030,"GREENBELT",0,,RGRN_58,6297050,501
GREEN,61_R,6297054_20030,"GREENBELT",0,,RGRN_58,6297054,502
GREEN,61_R,6296989_20030,"GREENBELT",0,,RGRN_58,6296989,503
GREEN,61_R,6296993_20030,"GREENBELT",0,,RGRN_58,6296993,504
GREEN,61_R,6296994_20030,"GREENBELT",0,,RGRN_58,6296994,505
GREEN,61_R,6296986_20030,"GREENBELT",0,,RGRN_58,6296986,506
GREEN,61_R,6297053_20030,"GREENBELT",0,,RGRN_58,6297053,507
GREEN,61_R,6296987_20030,"GREENBELT",0,,RGRN_58,6296987,508
GREEN,61_R,6296899_20030,"GREENBELT",0,,RGRN_58,6296899,509
GREEN,61_R,6297012_20030,"GREENBELT",0,,RGRN_58,6297012,510
GREEN,61_R,6297006_20030,"GREENBELT",0,,RGRN_58,6297006,511
GREEN,61_R,6297056_20030,"GREENBELT",0,,RGRN_58,6297056,512
GREEN,61_R,6297016_20030,"GREENBELT",0,,RGRN_58,6297016,513
GREEN,61_R,6297029_20030,"GREENBELT",0,,RGRN_58,6297029,514
GREEN,61_R,6297057_20030,"GREENBELT",0,,RGRN_58,6297057,515
GREEN,61_R,6297020_20030,"GREENBELT",0,,RGRN_58,6297020,501
GREEN,61_R,6297037_20030,"GREENBELT",0,,RGRN_58,6297037,502
GREEN,61_R,6296918_20030,"GREENBELT",0,,RGRN_58,6296918,503
GREEN,61_R,6297022_20030,"GREENBELT",0,,RGRN_58,6297022,504
GREEN,61_R,6297028_20030,"GREENBELT",0,,RGRN_58,6297028,505
GREEN,61_R,6296919_20030,"GREENBELT",0,,RGRN_58,6296919,506
GREEN,61_R,6297044_20030,"GREENBELT",0,,RGRN_58,6297044,507
GREEN,61_R,6297021_20030,"GREENBELT",0,,RGRN_58,6297021,508
GREEN,61_R,6296915_20030,"GREENBELT",0,,RGRN_58,6296915,509
GREEN,61_R,6297030_20030,"GREENBELT",0,,RGRN_58,6297030,510
GREEN,61_R,6297018_20030,"GREENBELT",0,,RGRN_58,6297018,511
GREEN,61_R,6296917_20030,"GREENBELT",0,,RGRN_58,6296917,512
GREEN,61_R,6297026_20030,"GREENBELT",0,,RGRN_58,6297026,513
GREEN,61_R,6297023_20030,"GREENBELT",0,,RGRN_58,6297023,514
GREEN,61_R,6296916_20030,"GREENBELT",0,,RGRN_58,6296916,515
GREEN,61_R,6297041_20030,"GREENBELT",0,,RGRN_58,6297041,501
GREEN,61_R,6296976_20030,"GREENBELT",0,,RGRN_58,6296976,502
GREEN,61_R,6296920_20030,"GREENBELT",0,,RGRN_58,6296920,503
GREEN,61_R,6296978_20030,"GREENBELT",0,,RGRN_58,6296978,504
GREEN,61_R,6296979_20030,"GREENBELT",0,,RGRN_58,6296979,505
GREEN,61_R,6296909_20030,"GREENBELT",0,,RGRN_58,6296909,506
GREEN,61_R,6296913_20030,"GREENBELT",0,,RGRN_58,6296913,507
GREEN,61_R,6297062_20030,"GREENBELT",0,,RGRN_58,6297062,508
GREEN,61_R,6297154_20030,"GREENBELT",0,,RGRN_58,6297154,509
GREEN,61_R,6297228_20030,"GREENBELT",0,,RGRN_58,6297228,510
GREEN,61_R,6297211_20030,"GREENBELT",0,,RGRN_58,6297211,511
GREEN,61_R,6297153_20030,"GREENBELT",0,,RGRN_58,6297153,512
GREEN,61_R,6297222_20030,"GREENBELT",0,,RGRN_58,6297222,513
GREEN,61_R,6297227_20030,"GREENBELT",0,,RGRN_58,6297227,514
GREEN,61_R,6297159_20030,"GREENBELT",0,,RGRN_58,6297159,515
GREEN,61_R,6297237_20030,"GREENBELT",0,,RGRN_58,6297237,501
GREEN,61_R,6297236_20030,"GREENBELT",0,,RGRN_58,6297236,502
GREEN,61_R,6297155_20030,"GREENBELT",0,,RGRN_58,6297155,503
GREEN,61_R,6297238_20030,"GREENBELT",0,,RGRN_58,6297238,504
GREEN,61_R,6297084_20030,"GREENBELT",0,,RGRN_58,6297084,505
GREEN,61_R,6297156_20030,"GREENBELT",0,,RGRN_58,6297156,506
GREEN,61_R,6297090_20030,"GREENBELT",0,,RGRN_58,6297090,507
GREEN,61_R,6297088_20030,"GREENBELT",0,,RGRN_58,6297088,508
GREEN,61_R,6297157_20030,"GREENBELT",0,,RGRN_58,6297157,509
GREEN,61_R,6297083_20030,"GREENBELT",0,,RGRN_58,6297083,510
GREEN,61_R,6297086_20030,"GREENBELT",0,,RGRN_58,6297086,511
GREEN,61_R,6297080_20030,"GREENBELT",0,,RGRN_58,6297080,512
GREEN,61_R,6297158_20030,"GREENBELT",0,,RGRN_58,6297158,513
GREEN,61_R,6297131_20030,"GREENBELT",0,,RGRN_58,6297131,514
GREEN,61_R,6297085_20030,"GREENBELT",0,,RGRN_58,6297085,515
GREEN,61_R,6297082_20030,"GREENBELT",0,,RGRN_58,6297082,501
GREEN,61_R,6297089_20030,"GREENBELT",0,,RGRN_58,6297089,502
GREEN,61_R,6297160_20030,"GREENBELT",0,,RGRN_58,6297160,503
GREEN,61_R,6297087_20030,"GREENBELT",0,,RGRN_58,6297087,504
GREEN,61_R,6297327_20030,"GREENBELT",0,,RGRN_58,6297327,505
GREEN,61_R,6297393_20030,"GREENBELT",0,,RGRN_58,6297393,506
GREEN,61_R,6297813_20030,"GREENBELT",0,,RGRN_58,6297813,507
GREEN,61_R,6297438_20030,"GREENBELT",0,,RGRN_58,6297438,508
GREEN,61_R,6297336_20030,"GREENBELT",0,,RGRN_58,6297336,509
GREEN,61_R,6297325_20030,"GREENBELT",0,,RGRN_58,6297325,510
GREEN,61_R,6297316_20030,"GREENBELT",0,,RGRN_58,6297316,511
GREEN,61_R,6297320_20030,"GREENBELT",0,,RGRN_58,6297320,512
GREEN,61_R,6297435_20030,"GREENBELT",0,,RGRN_58,6297435,513
GREEN,61_R,6297391_20030,"GREENBELT",0,,RGRN_58,6297391,514
GREEN,61_R,6297326_20030,"GREENBELT",0,,RGRN_58,6297326,515
GREEN,61_R,6297314_20030,"GREENBELT",0,,RGRN_58,6297314,501
GREEN,61_R,6297321_20030,"GREENBELT",0,,RGRN_58,6297321,502
GREEN,61_R,6297433_20030,"GREENBELT",0,,RGRN_58,6297433,503
GREEN,61_R,6297812_20030,"GREENBELT",0,,RGRN_58,6297812,504
GREEN,61_R,6297818_20030,"GREENBELT",0,,RGRN_58,6297818,505
GREEN,61_R,6297387_20030,"GREENBELT",0,,RGRN_58,6297387,506
GREEN,61_R,6297328_20030,"GREENBELT",0,,RGRN_58,6297328,507
GREEN,61_R,6297439_20030,"GREENBELT",0,,RGRN_58,6297439,508
GREEN,61_R,6297800_20030,"GREENBELT",0,,RGRN_58,6297800,509
GREEN,61_R,6297323_20030,"GREENBELT",0,,RGRN_58,6297323,510
GREEN,61_R,6297330_20030,"GREENBELT",0,,RGRN_58,6297330,511
GREEN,61_R,6297436_20030,"GREENBELT",0,,RGRN_58,6297436,512
GREEN,61_R,6297820_20030,"GREENBELT",0,,RGRN_58,6297820,513
GREEN,61_R,6297331_20030,"GREENBELT",0,,RGRN_58,6297331,514
GREEN,61_R,6297437_20030,"GREENBELT",0,,RGRN_58,6297437,515
GREEN,61_R,6297811_20030,"GREENBELT",0,,RGRN_58,6297811,501
GREEN,61_R,6297819_20030,"GREENBELT",0,,RGRN_58,6297819,502
GREEN,61_R,6297443_20030,"GREENBELT",0,,RGRN_58,6297443,503
GREEN,61_R,6297319_20030,"GREENBELT",0,,RGRN_58,6297319,504
GREEN,61_R,6297814_20030,"GREENBELT",0,,RGRN_58,6297814,505
GREEN,61_R,6297449_20030,"GREENBELT",0,,RGRN_58,6297449,506
GREEN,61_R,6297337_20030,"GREENBELT",0,,RGRN_58,6297337,507
GREEN,61_R,6297802_20030,"GREENBELT",0,,RGRN_58,6297802,508
GREEN,61_R,6297434_20030,"GREENBELT",0,,RGRN_58,6297434,509
GREEN,61_R,6297810_20030,"GREENBELT",0,,RGRN_58,6297810,510
GREEN,61_R,6297809_20030,"GREENBELT",0,,RGRN_58,6297809,511
GREEN,61_R,6297441_20030,"GREENBELT",0,,RGRN_58,6297441,512
GREEN,61_R,6297477_20030,"GREENBELT",0,,RGRN_58,6297477,513
GREEN,61_R,6297795_20030,"GREENBELT",0,,RGRN_58,6297795,514
GREEN,61_R,6297588_20030,"GREENBELT",0,,RGRN_58,6297588,515
GREEN,61_R,6297474_20030,"GREENBELT",0,,RGRN_58,6297474,501
GREEN,61_R,6297697_20030,"GREENBELT",0,,RGRN_58,6297697,502
GREEN,61_R,6297573_20030,"GREENBELT",0,,RGRN_58,6297573,503
GREEN,61_R,6297661_20030,"GREENBELT",0,,RGRN_58,6297661,504
GREEN,61_R,6297566_20030,"GREENBELT",0,,RGRN_58,6297566,505
GREEN,61_R,6297703_20030,"GREENBELT",0,,RGRN_58,6297703,506
GREEN,61_R,6297586_20030,"GREENBELT",0,,RGRN_58,6297586,507
GREEN,61_R,6297486_20030,"GREENBELT",0,,RGRN_58,6297486,508
GREEN,61_R,6297570_20030,"GREENBELT",0,,RGRN_58,6297570,509
GREEN,61_R,6297692_20030,"GREENBELT",0,,RGRN_58,6297692,510
GREEN,61_R,6297668_20030,"GREENBELT",0,,RGRN_58,6297668,511
GREEN,61_R,6298080_20030,"GREENBELT",0,,RGRN_58,6298080,512
GREEN,61_R,6298081_20030,"GREENBELT",0,,RGRN_58,6298081,513
GREEN,61_R,6298082_20030,"GREENBELT",0,,RGRN_58,6298082,514
GREEN,61_R,6298083_20030,"GREENBELT",0,,RGRN_58,6298083,515
GREEN,61_R,6298084_20030,"GREENBELT",0,,RGRN_58,6298084,501
GREEN,61_R,6298085_20030,"GREENBELT",0,,RGRN_58,6298085,502
GREEN,61_R,6298086_20030,"GREENBELT",0,,RGRN_58,6298086,503
GREEN,61_R,6297587_20030,"GREENBELT",0,,RGRN_58,6297587,504
GREEN,61_R,6297684_20030,"GREENBELT",0,,RGRN_58,6297684,505
GREEN,61_R,6297664_20030,"GREENBELT",0,,RGRN_59,6297664,508
GREEN,59_R,6422470_20030,"GREENBELT",0,,RGRN_60,6422470,509
GREEN,59_R,6422514_20030,"GREENBELT",0,,RGRN_60,6422514,510
GREEN,59_R,6422418_20030,"GREENBELT",0,,RGRN_60,6422418,511
GREEN,59_R,6422464_20030,"GREENBELT",0,,RGRN_60,6422464,512
GREEN,59_R,6422461_20030,"GREENBELT",0,,RGRN_60,6422461,513
GREEN,59_R,6422459_20030,"GREENBELT",0,,RGRN_60,6422459,514
GREEN,59_R,6422460_20030,"GREENBELT",0,,RGRN_60,6422460,515
GREEN,59_R,6422512_20030,"GREENBELT",0,,RGRN_60,6422512,501
GREEN,59_R,6422516_20030,"GREENBELT",0,,RGRN_60,6422516,502
GREEN,59_R,6422458_20030,"GREENBELT",0,,RGRN_60,6422458,503
GREEN,59_R,6422462_20030,"GREENBELT",0,,RGRN_60,6422462,504
GREEN,59_R,6422463_20030,"GREENBELT",0,,RGRN_60,6422463,505
GREEN,59_R,6422455_20030,"GREENBELT",0,,RGRN_60,6422455,506
GREEN,59_R,6422515_20030,"GREENBELT",0,,RGRN_60,6422515,507
GREEN,59_R,6422456_20030,"GREENBELT",0,,RGRN_60,6422456,508
GREEN,59_R,6422378_20030,"GREENBELT",0,,RGRN_60,6422378,509
GREEN,59_R,6422479_20030,"GREENBELT",0,,RGRN_60,6422479,510
GREEN,59_R,6422474_20030,"GREENBELT",0,,RGRN_60,6422474,511
GREEN,59_R,6422518_20030,"GREENBELT",0,,RGRN_60,6422518,512
GREEN,59_R,6422481_20030,"GREENBELT",0,,RGRN_60,6422481,513
GREEN,59_R,6422493_20030,"GREENBELT",0,,RGRN_60,6422493,514
GREEN,59_R,6422519_20030,"GREENBELT",0,,RGRN_60,6422519,515
GREEN,59_R,6422485_20030,"GREENBELT",0,,RGRN_60,6422485,501
GREEN,59_R,6422501_20030,"GREENBELT",0,,RGRN_60,6422501,502
GREEN,59_R,6422396_20030,"GREENBELT",0,,RGRN_60,6422396,503
GREEN,59_R,6422487_20030,"GREENBELT",0,,RGRN_60,6422487,504
GREEN,59_R,6422492_20030,"GREENBELT",0,,RGRN_60,6422492,505
GREEN,59_R,6422397_20030,"GREENBELT",0,,RGRN_60,6422397,506
GREEN,59_R,6422507_20030,"GREENBELT",0,,RGRN_60,6422507,507
GREEN,59_R,6422486_20030,"GREENBELT",0,,RGRN_60,6422486,508
GREEN,59_R,6422393_20030,"GREENBELT",0,,RGRN_60,6422393,509
GREEN,59_R,6422494_20030,"GREENBELT",0,,RGRN_60,6422494,510
GREEN,59_R,6422483_20030,"GREENBELT",0,,RGRN_60,6422483,511
GREEN,59_R,6422395_20030,"GREENBELT",0,,RGRN_60,6422395,512
GREEN,59_R,6422490_20030,"GREENBELT",0,,RGRN_60,6422490,513
GREEN,59_R,6422488_20030,"GREENBELT",0,,RGRN_60,6422488,514
GREEN,59_R,6422394_20030,"GREENBELT",0,,RGRN_60,6422394,515
GREEN,59_R,6422504_20030,"GREENBELT",0,,RGRN_60,6422504,501
GREEN,59_R,6422448_20030,"GREENBELT",0,,RGRN_60,6422448,502
GREEN,59_R,6422398_20030,"GREENBELT",0,,RGRN_60,6422398,503
GREEN,59_R,6422450_20030,"GREENBELT",0,,RGRN_60,6422450,504
GREEN,59_R,6422451_20030,"GREENBELT",0,,RGRN_60,6422451,505
GREEN,59_R,6422387_20030,"GREENBELT",0,,RGRN_60,6422387,506
GREEN,59_R,6422391_20030,"GREENBELT",0,,RGRN_60,6422391,507
GREEN,59_R,6422523_20030,"GREENBELT",0,,RGRN_60,6422523,508
GREEN,59_R,6422603_20030,"GREENBELT",0,,RGRN_60,6422603,509
GREEN,59_R,6422664_20030,"GREENBELT",0,,RGRN_60,6422664,510
GREEN,59_R,6422648_20030,"GREENBELT",0,,RGRN_60,6422648,511
GREEN,59_R,6422602_20030,"GREENBELT",0,,RGRN_60,6422602,512
GREEN,59_R,6422658_20030,"GREENBELT",0,,RGRN_60,6422658,513
GREEN,59_R,6422663_20030,"GREENBELT",0,,RGRN_60,6422663,514
GREEN,59_R,6422608_20030,"GREENBELT",0,,RGRN_60,6422608,515
GREEN,59_R,6422671_20030,"GREENBELT",0,,RGRN_60,6422671,501
GREEN,59_R,6422670_20030,"GREENBELT",0,,RGRN_60,6422670,502
GREEN,59_R,6422604_20030,"GREENBELT",0,,RGRN_60,6422604,503
GREEN,59_R,6422672_20030,"GREENBELT",0,,RGRN_60,6422672,504
GREEN,59_R,6422544_20030,"GREENBELT",0,,RGRN_60,6422544,505
GREEN,59_R,6422605_20030,"GREENBELT",0,,RGRN_60,6422605,506
GREEN,59_R,6422550_20030,"GREENBELT",0,,RGRN_60,6422550,507
GREEN,59_R,6422548_20030,"GREENBELT",0,,RGRN_60,6422548,508
GREEN,59_R,6422606_20030,"GREENBELT",0,,RGRN_60,6422606,509
GREEN,59_R,6422543_20030,"GREENBELT",0,,RGRN_60,6422543,510
GREEN,59_R,6422546_20030,"GREENBELT",0,,RGRN_60,6422546,511
GREEN,59_R,6422540_20030,"GREENBELT",0,,RGRN_60,6422540,512
GREEN,59_R,6422607_20030,"GREENBELT",0,,RGRN_60,6422607,513
GREEN,59_R,6422585_20030,"GREENBELT",0,,RGRN_60,6422585,514
GREEN,59_R,6422545_20030,"GREENBELT",0,,RGRN_60,6422545,515
GREEN,59_R,6422542_20030,"GREENBELT",0,,RGRN_60,6422542,501
GREEN,59_R,6422549_20030,"GREENBELT",0,,RGRN_60,6422549,502
GREEN,59_R,6422609_20030,"GREENBELT",0,,RGRN_60,6422609,503
GREEN,59_R,6422547_20030,"GREENBELT",0,,RGRN_60,6422547,504
GREEN,59_R,6422748_20030,"GREENBELT",0,,RGRN_60,6422748,505
GREEN,59_R,6422793_20030,"GREENBELT",0,,RGRN_60,6422793,506
GREEN,59_R,6423173_20030,"GREENBELT",0,,RGRN_60,6423173,507
GREEN,59_R,6422830_20030,"GREENBELT",0,,RGRN_60,6422830,508
GREEN,59_R,6422757_20030,"GREENBELT",0,,RGRN_60,6422757,509
GREEN,59_R,6422746_20030,"GREENBELT",0,,RGRN_60,6422746,510
GREEN,59_R,6422737_20030,"GREENBELT",0,,RGRN_60,6422737,511
GREEN,59_R,6422741_20030,"GREENBELT",0,,RGRN_60,6422741,512
GREEN,59_R,6422827_20030,"GREENBELT",0,,RGRN_60,6422827,513
GREEN,59_R,6422791_20030,"GREENBELT",0,,RGRN_60,6422791,514
GREEN,59_R,6422747_20030,"GREENBELT",0,,RGRN_60,6422747,515
GREEN,59_R,6422735_20030,"GREENBELT",0,,RGRN_60,6422735,501
GREEN,59_R,6422742_20030,"GREENBELT",0,,RGRN_60,6422742,502
GREEN,59_R,6422825_20030,"GREENBELT",0,,RGRN_60,6422825,503
GREEN,59_R,6423172_20030,"GREENBELT",0,,RGRN_60,6423172,504
GREEN,59_R,6423176_20030,"GREENBELT",0,,RGRN_60,6423176,505
GREEN,59_R,6422789_20030,"GREENBELT",0,,RGRN_60,6422789,506
GREEN,59_R,6422749_20030,"GREENBELT",0,,RGRN_60,6422749,507
GREEN,59_R,6422831_20030,"GREENBELT",0,,RGRN_60,6422831,508
GREEN,59_R,6423162_20030,"GREENBELT",0,,RGRN_60,6423162,509
GREEN,59_R,6422744_20030,"GREENBELT",0,,RGRN_60,6422744,510
GREEN,59_R,6422751_20030,"GREENBELT",0,,RGRN_60,6422751,511
GREEN,59_R,6422828_20030,"GREENBELT",0,,RGRN_60,6422828,512
GREEN,59_R,6423178_20030,"GREENBELT",0,,RGRN_60,6423178,513
GREEN,59_R,6422752_20030,"GREENBELT",0,,RGRN_60,6422752,514
GREEN,59_R,6422829_20030,"GREENBELT",0,,RGRN_60,6422829,515
GREEN,59_R,6423171_20030,"GREENBELT",0,,RGRN_60,6423171,501
GREEN,59_R,6423177_20030,"GREENBELT",0,,RGRN_60,6423177,502
GREEN,59_R,6422834_20030,"GREENBELT",0,,RGRN_60,6422834,503
GREEN,59_R,6422740_20030,"GREENBELT",0,,RGRN_60,6422740,504
GREEN,59_R,6423174_20030,"GREENBELT",0,,RGRN_60,6423174,505
GREEN,59_R,6422837_20030,"GREENBELT",0,,RGRN_60,6422837,506
GREEN,59_R,6422758_20030,"GREENBELT",0,,RGRN_60,6422758,507
GREEN,59_R,6423164_20030,"GREENBELT",0,,RGRN_60,6423164,508
GREEN,59_R,6422826_20030,"GREENBELT",0,,RGRN_60,6422826,509
GREEN,59_R,6423170_20030,"GREENBELT",0,,RGRN_60,6423170,510
GREEN,59_R,6423169_20030,"GREENBELT",0,,RGRN_60,6423169,511
GREEN,59_R,6422833_20030,"GREENBELT",0,,RGRN_60,6422833,512
GREEN,59_R,6422861_20030,"GREENBELT",0,,RGRN_60,6422861,513
GREEN,59_R,6423157_20030,"GREENBELT",0,,RGRN_60,6423157,514
GREEN,59_R,6422964_20030,"GREENBELT",0,,RGRN_60,6422964,515
GREEN,59_R,6422858_20030,"GREENBELT",0,,RGRN_60,6422858,501
GREEN,59_R,6423061_20030,"GREENBELT",0,,RGRN_60,6423061,502
GREEN,59_R,6422949_20030,"GREENBELT",0,,RGRN_60,6422949,503
GREEN,59_R,6423028_20030,"GREENBELT",0,,RGRN_60,6423028,504
GREEN,59_R,6422942_20030,"GREENBELT",0,,RGRN_60,6422942,505
GREEN,59_R,6423066_20030,"GREENBELT",0,,RGRN_60,6423066,506
GREEN,59_R,6422962_20030,"GREENBELT",0,,RGRN_60,6422962,507
GREEN,59_R,6422868_20030,"GREENBELT",0,,RGRN_60,6422868,508
GREEN,59_R,6422946_20030,"GREENBELT",0,,RGRN_60,6422946,509
GREEN,59_R,6423056_20030,"GREENBELT",0,,RGRN_60,6423056,510
GREEN,59_R,6423035_20030,"GREENBELT",0,,RGRN_60,6423035,511
GREEN,59_R,6423386_20030,"GREENBELT",0,,RGRN_60,6423386,512
GREEN,59_R,6423387_20030,"GREENBELT",0,,RGRN_60,6423387,513
GREEN,59_R,6423388_20030,"GREENBELT",0,,RGRN_60,6423388,514
GREEN,59_R,6423389_20030,"GREENBELT",0,,RGRN_60,6423389,515
GREEN,59_R,6423390_20030,"GREENBELT",0,,RGRN_60,6423390,501
GREEN,59_R,6423391_20030,"GREENBELT",0,,RGRN_60,6423391,502
GREEN,59_R,6423392_20030,"GREENBELT",0,,RGRN_60,6423392,503
GREEN,59_R,6422963_20030,"GREENBELT",0,,RGRN_60,6422963,504
GREEN,59_R,6423049_20030,"GREENBELT",0,,RGRN_60,6423049,505
GREEN,59_R,6423031_20030,"GREENBELT",0,,RGRN_61,6423031,508
GREEN,62_R,6298313_20030,"GREENBELT",0,,RGRN_62,6298313,509
GREEN,62_R,6298398_20030,"GREENBELT",0,,RGRN_62,6298398,510
GREEN,62_R,6298490_20030,"GREENBELT",0,,RGRN_62,6298490,511
GREEN,62_R,6298300_20030,"GREENBELT",0,,RGRN_62,6298300,512
GREEN,62_R,6298305_20030,"GREENBELT",0,,RGRN_62,6298305,513
GREEN,62_R,6298303_20030,"GREENBELT",0,,RGRN_62,6298303,514
GREEN,62_R,6298301_20030,"GREENBELT",0,,RGRN_62,6298301,515
GREEN,62_R,6298381_20030,"GREENBELT",0,,RGRN_62,6298381,501
GREEN,62_R,6298414_20030,"GREENBELT",0,,RGRN_62,6298414,502
GREEN,62_R,6298306_20030,"GREENBELT",0,,RGRN_62,6298306,503
GREEN,62_R,6298307_20030,"GREENBELT",0,,RGRN_62,6298307,504
GREEN,62_R,6298308_20030,"GREENBELT",0,,RGRN_62,6298308,505
GREEN,62_R,6298304_20030,"GREENBELT",0,,RGRN_62,6298304,506
GREEN,62_R,6298399_20030,"GREENBELT",0,,RGRN_62,6298399,507
